symbol,date,open,high,low,close,adjusted_close,volume
^IXIC,"Dec 03, 2021",15428.71,15470.36,14931.06,15085.47,15085.47,5859520000
^IXIC,"Dec 03, 2021",15428.71,15470.36,14931.06,15085.47,15085.47,5859520000
^IXIC,"Dec 02, 2021",15181.82,15444.54,15150.12,15381.32,15381.32,5390100000
^IXIC,"Dec 01, 2021",15752.27,15816.82,15243.93,15254.05,15254.05,6266020000
^IXIC,"Nov 30, 2021",15716.5,15828.2,15451.39,15537.69,15537.69,6609380000
^IXIC,"Nov 29, 2021",15719.42,15833.11,15644.61,15782.83,15782.83,4800570000
^IXIC,"Nov 26, 2021",15664.38,15731.54,15456.09,15491.66,15491.66,3502030000
^IXIC,"Nov 24, 2021",15677.88,15848.56,15591.36,15845.23,15845.23,4178630000
^IXIC,"Nov 23, 2021",15809.5,15895.86,15601.46,15775.14,15775.14,5412610000
^IXIC,"Nov 22, 2021",16120.92,16212.23,15851.04,15854.76,15854.76,5531070000
GC+F,"Nov 20, 2021",16120.92,16212.23,15851.04,15854.76,15854.76,5531070000
^IXIC,"Nov 19, 2021",16042.16,16121.12,16017.23,16057.44,16057.44,4849160000
^IXIC,"Nov 18, 2021",15973.39,16010.88,15848.83,15993.71,15993.71,5361690000
^IXIC,"Nov 17, 2021",15973.62,15998.57,15909.39,15921.57,15921.57,5024540000
^IXIC,"Nov 16, 2021",15840.32,15989.61,15825,15973.86,15973.86,5441150000
^IXIC,"Nov 15, 2021",15894.82,15918.45,15778.31,15853.85,15853.85,4978040000
^IXIC,"Nov 12, 2021",15752.62,15874.57,15705.38,15860.96,15860.96,5412870000
^IXIC,"Nov 11, 2021",15752.08,15768.03,15695.77,15704.28,15704.28,4520600000
^IXIC,"Nov 10, 2021",15753.84,15867.24,15543.68,15622.71,15622.71,5336480000
^IXIC,"Nov 09, 2021",16024.13,16035.21,15836.68,15886.54,15886.54,5531330000
^IXIC,"Nov 08, 2021",15995.72,16038.23,15961.81,15982.36,15982.36,5620280000
^IXIC,"Nov 05, 2021",16003.56,16053.39,15900.78,15971.59,15971.59,5534130000
^IXIC,"Nov 04, 2021",15849.74,15966.09,15827.66,15940.31,15940.31,5252570000
^IXIC,"Nov 03, 2021",15658.52,15821.57,15616.44,15811.58,15811.58,5274520000
^IXIC,"Nov 02, 2021",15583.98,15656.6,15569.27,15649.6,15649.6,5118540000
^IXIC,"Nov 01, 2021",15541.26,15598.95,15470.82,15595.92,15595.92,5239250000
^IXIC,"Oct 29, 2021",15323.29,15504.12,15323.29,15498.39,15498.39,5310370000
^IXIC,"Oct 28, 2021",15304.74,15452.3,15290.31,15448.12,15448.12,5660240000
^IXIC,"Oct 27, 2021",15276,15364.54,15235.84,15235.84,15235.84,6083210000
^IXIC,"Oct 26, 2021",15317.5,15384,15198.23,15235.71,15235.71,7035470000
^IXIC,"Oct 25, 2021",15142.92,15259.63,15070.75,15226.71,15226.71,5677320000
^IXIC,"Oct 22, 2021",15158.07,15193.01,15021.02,15090.2,15090.2,5719760000
^IXIC,"Oct 21, 2021",15104.8,15222.25,15094.14,15215.7,15215.7,4880390000
^IXIC,"Oct 20, 2021",15160,15178.39,15071.15,15121.68,15121.68,4086590000
^IXIC,"Oct 19, 2021",15073.13,15137.85,15049.73,15129.09,15129.09,4443000000
^IXIC,"Oct 18, 2021",14839.74,15026.68,14833.28,15021.81,15021.81,4142540000
^IXIC,"Oct 15, 2021",14891.24,14904.98,14847.96,14897.34,14897.34,4473930000
^IXIC,"Oct 14, 2021",14717.5,14827.56,14699.52,14823.43,14823.43,4240520000
^IXIC,"Oct 13, 2021",14537.17,14589.28,14471.88,14571.64,14571.64,4032440000
^IXIC,"Oct 12, 2021",14539.09,14552.71,14441.6,14465.92,14465.92,4037030000
^IXIC,"Oct 11, 2021",14540.08,14665.99,14482.62,14486.2,14486.2,3522230000
^IXIC,"Oct 08, 2021",14694.72,14699.91,14569.68,14579.54,14579.54,3557630000
^IXIC,"Oct 07, 2021",14631.8,14755.72,14615.14,14654.02,14654.02,3936210000
^IXIC,"Oct 06, 2021",14289.45,14509.55,14259.07,14501.91,14501.91,4443760000
^IXIC,"Oct 05, 2021",14312.86,14508.65,14299.78,14433.83,14433.83,4143190000
^IXIC,"Oct 04, 2021",14493.12,14499.74,14181.69,14255.48,14255.48,4539650000
^IXIC,"Oct 01, 2021",14494.93,14606.82,14324.01,14566.7,14566.7,4688550000
^IXIC,"Sep 30, 2021",14582.6,14632.36,14444.3,14448.58,14448.58,5910550000
^IXIC,"Sep 29, 2021",14614.88,14676.62,14493.67,14512.44,14512.44,5246170000
^IXIC,"Sep 28, 2021",14787.21,14817.74,14539.88,14546.68,14546.68,4954270000
^IXIC,"Sep 27, 2021",14954.18,15003.16,14864.96,14969.97,14969.97,4619450000
^IXIC,"Sep 24, 2021",14961.61,15067.56,14946.57,15047.7,15047.7,3972140000
^IXIC,"Sep 23, 2021",14960,15085.44,14932.51,15052.24,15052.24,4176520000
^IXIC,"Sep 22, 2021",14800.59,14950.12,14767.01,14896.85,14896.85,4229870000
^IXIC,"Sep 21, 2021",14803.36,14847.03,14696.47,14746.4,14746.4,4056340000
^IXIC,"Sep 20, 2021",14758.14,14841.82,14530.07,14713.9,14713.9,4860630000
^IXIC,"Sep 18, 2021",153.36,156.56,148.73,153.97,153.97,6682650000
^IXIC,"Sep 17, 2021",15163.36,15166.56,14998.73,15043.97,15043.97,6682650000
^IXIC,"Sep 16, 2021",15120.09,15205.5,15047.14,15181.92,15181.92,3681700000
^IXIC,"Sep 15, 2021",15071.34,15174.38,14984.68,15161.53,15161.53,4446270000
^IXIC,"Sep 14, 2021",15168.45,15181.19,15008.3,15037.76,15037.76,4571950000
^IXIC,"Sep 13, 2021",15211.43,15215.44,15030.85,15105.58,15105.58,4701190000
^IXIC,"Sep 10, 2021",15332.92,15349.47,15111.31,15115.49,15115.49,4567980000
^IXIC,"Sep 09, 2021",15296.06,15352.38,15245.17,15248.25,15248.25,3997250000
^IXIC,"Sep 08, 2021",15360.35,15360.35,15206.61,15286.64,15286.64,4113530000
^IXIC,"Sep 07, 2021",15375.98,15403.44,15343.28,15374.33,15374.33,3967040000
^IXIC,"Sep 03, 2021",15313.41,15375.56,15283.67,15363.52,15363.52,3692170000
^IXIC,"Sep 02, 2021",15358.47,15380.07,15285.35,15331.18,15331.18,4018120000
^IXIC,"Sep 01, 2021",15308.98,15379.5,15302.11,15309.38,15309.38,4248030000
^IXIC,"Aug 31, 2021",15262.88,15278.96,15202.67,15259.24,15259.24,4170170000
^IXIC,"Aug 30, 2021",15165.94,15288.08,15165.12,15265.89,15265.89,4034110000
^IXIC,"Aug 27, 2021",14969.77,15144.48,14966.52,15129.5,15129.5,4006310000
^IXIC,"Aug 26, 2021",15025.17,15059.63,14939.56,14945.81,14945.81,3610970000
^IXIC,"Aug 25, 2021",15039.03,15059.43,15011.58,15041.86,15041.86,3629990000
^IXIC,"Aug 24, 2021",14978.14,15034.89,14965.54,15019.8,15019.8,3792870000
^IXIC,"Aug 23, 2021",14776.98,14963.47,14776.98,14942.65,14942.65,3893990000
^IXIC,-,,,,,,
^IXIC,"Aug 20, 2021",14571.53,14722.16,14571.53,14714.66,14714.66,3864780000
^IXIC,"Aug 19, 2021",14423.16,14610.76,14423.16,14541.79,14541.79,4172870000
^IXIC,"Aug 18, 2021",14636.24,14697.25,14516.3,14525.91,14525.91,3814120000
^IXIC,"Aug 17, 2021",14670.56,14716.95,14550.88,14656.18,14656.18,4151190000
^IXIC,"Aug 16, 2021",14771.53,14794.68,14610.02,14793.76,14793.76,3953840000
^IXIC,"Aug 13, 2021",14825.07,14850.61,14797.22,14822.9,14822.9,4038130000
^IXIC,"Aug 12, 2021",14751.36,14824.31,14698.94,14816.26,14816.26,4020260000
^IXIC,"Aug 11, 2021",14834.38,14842.5,14692.41,14765.14,14765.14,3980530000
^IXIC,"Aug 10, 2021",14887.75,14894.61,14754.48,14788.09,14788.09,3978790000
^IXIC,"Aug 09, 2021",14855.76,14883.81,14802.69,14860.18,14860.18,4095760000
^IXIC,"Aug 07, 2021",None,NULL,NA,-,-,4159050000
^IXIC,"Aug 06, 2021",14864.22,14890.18,14788.59,14835.76,14835.76,4159050000
^IXIC,"Aug 05, 2021",14794.08,14896.47,14776.03,14895.12,14895.12,4087320000
^IXIC,"Aug 04, 2021",14747.21,14812.37,14734.12,14780.53,14780.53,4319400000
^IXIC,"Aug 03, 2021",14713.99,14762.6,14584.09,14761.29,14761.29,4117520000
^IXIC,"Aug 02, 2021",14758.6,14770.41,14665.67,14681.07,14681.07,3738200000
^IXIC,"Jul 30, 2021",14615.85,14728.78,14615.85,14672.68,14672.68,3628750000
^IXIC,"Jul 29, 2021",14771.17,14833.74,14761.38,14778.26,14778.26,3904590000
^IXIC,"Jul 28, 2021",14715.66,14798.88,14645.63,14762.58,14762.58,4235390000
^IXIC,"Jul 27, 2021",14807.95,14811.08,14503.76,14660.58,14660.58,4300000000
^IXIC,"Jul 26, 2021",14821.03,14863.65,14790.49,14840.71,14840.71,4409960000
^IXIC,"Jul 23, 2021",14753.06,14846.06,14698.77,14836.99,14836.99,3959410000
^IXIC,"Jul 22, 2021",14652.72,14694.19,14617.87,14684.6,14684.6,3574560000
^IXIC,"Jul 21, 2021",14508.75,14633.14,14498.65,14631.95,14631.95,4075150000
^IXIC,"Jul 20, 2021",14330.46,14555.75,14271.23,14498.88,14498.88,4618980000
^IXIC,"Jul 19, 2021",14235.98,14313.6,14178.66,14274.98,14274.98,4507040000
symbol,date,open,high,low,close,adjusted_close,volume
^IXIC,"Jul 15, 2021",14635.78,14650.37,14451.8,14543.13,14543.13,4493540000
^IXIC,"Jul 14, 2021",14780.9,14790.55,14632.95,14644.95,14644.95,4461730000
^IXIC,"Jul 13, 2021",14715.13,14803.68,14660.19,14677.65,14677.65,4553380000
^IXIC,"Jul 12, 2021",14743.86,14761.08,14672.63,14733.24,14733.24,3864500000
^IXIC,"Jul 09, 2021",14578.43,14710.2,14552.26,14701.92,14701.92,3809040000
^IXIC,"Jul 08, 2021",14409.2,14610.06,14371.59,14559.78,14559.78,4550600000
^IXIC,"Jul 07, 2021",14753.41,14755.33,14580.79,14665.06,14665.06,4582030000
^IXIC,"Jul 06, 2021",14661.55,14687,14529.8,14663.64,14663.64,4464780000
^IXIC,"Jul 02, 2021",14582.98,14649.11,14555.34,14639.33,14639.33,3731730000
^IXIC,"Jul 01, 2021",14493.69,14533.55,14439.4,14522.38,14522.38,4371620000
^IXIC,"Jun 30, 2021",14509.85,14526.81,14478.06,14503.95,14503.95,5264790000
^IXIC,"Jun 29, 2021",14509.19,14535.97,14471.38,14528.33,14528.33,4842860000
^IXIC,"Jun 28, 2021",14417.81,14505.19,14417.2,14500.51,14500.51,4235620000
^IXIC,"Jun 25, 2021",14400.81,14409.08,14337.65,14360.39,14360.39,7436800000
^IXIC,"Jun 24, 2021",14357.27,14414.46,14333.7,14369.71,14369.71,4297280000
^IXIC,"Jun 23, 2021",14263.38,14317.66,14246.3,14271.73,14271.73,4394600000
^IXIC,"Jun 22, 2021",14138.29,14269.77,14121,14253.27,14253.27,4405260000
^IXIC,"Jun 21, 2021",14047.42,14150.78,13960.04,14141.48,14141.48,4523120000
^IXIC,"Jun 20, 2021",144047.42,144150.78,133960.04,144141.48,144141.48,4523120000
^IXIC,"Jun 18, 2021",14096.93,14129.22,14009.04,14030.38,14030.38,6105960000
^IXIC,"Jun 17, 2021",13999.13,14196.21,13998.93,14161.35,14161.35,4526780000
^IXIC,"Jun 16, 2021",14085.55,14129.69,13903.73,14039.68,14039.68,4632480000
^IXIC,"Jun 15, 2021",14166.64,14171.02,14052.16,14072.86,14072.86,4517770000
^IXIC,"Jun 14, 2021",14083.47,14175.45,14056.67,14174.14,14174.14,4394380000
^IXIC,"Jun 11, 2021",14030.85,14069.42,14006.59,14069.42,14069.42,4140190000
^IXIC,"Jun 10, 2021",13933.88,14031.19,13904.4,14020.33,14020.33,4889500000
^IXIC,"Jun 09, 2021",13980.23,14003.5,13906.45,13911.75,13911.75,5607720000
^IXIC,"Jun 08, 2021",13946.32,13981.72,13831.98,13924.91,13924.91,5894140000
^IXIC,"Jun 07, 2021",13802.82,13889.11,13784.89,13881.72,13881.72,4602940000
^IXIC,"Jun 04, 2021",13697.25,13826.82,13692.01,13814.49,13814.49,4341800000
^IXIC,"Jun 03, 2021",13655.75,13684.13,13548.93,13614.51,13614.51,5367460000
^IXIC,"Jun 02, 2021",13743.24,13775.89,13689.74,13756.33,13756.33,5059810000
^IXIC,"Jun 01, 2021",13829.06,13836.17,13678.77,13736.48,13736.48,4155670000
^IXIC,"May 28, 2021",13792.05,13820.87,13747.61,13748.74,13748.74,4435220000
^IXIC,"May 27, 2021",13742.59,13776.52,13701.63,13736.28,13736.28,5057550000
^IXIC,"May 26, 2021",13693.94,13750.16,13679.59,13738,13738,4231140000
^IXIC,"May 25, 2021",13721.54,13751.14,13631.8,13657.17,13657.17,4084480000
^IXIC,"May 24, 2021",13557.21,13708.85,13551.01,13661.17,13661.17,3490650000
^IXIC,"May 21, 2021",13616.19,13616.58,13463.26,13470.99,13470.99,3704590000
^IXIC,"May 20, 2021",13356.63,13563.52,13355.71,13535.74,13535.74,3972730000
^IXIC,"May 19, 2021",13078.19,13304.61,13072.23,13299.74,13299.74,4314980000
^IXIC,"May 18, 2021",13416.9,13485.34,13299.93,13303.64,13303.64,4283680000
^IXIC,"May 17, 2021",13368.8,13399.17,13265.4,13379.05,13379.05,3980630000
^IXIC,"May 14, 2021",13255.65,13460.88,13242.97,13429.98,13429.98,4008110000
^IXIC,"May 13, 2021",13150.94,13247.87,13007.24,13124.99,13124.99,4681530000
^IXIC,"May 12, 2021",13215.49,13288.61,13002.54,13031.68,13031.68,4730740000
^IXIC,"May 11, 2021",13115.85,13423.31,13107.67,13389.43,13389.43,4719720000
^IXIC,"May 10, 2021",13687.59,13687.93,13401.74,13401.86,13401.86,4795690000
^IXIC,"May 07, 2021",13723.09,13828.62,13690.75,13752.24,13752.24,4376800000
^IXIC,"May 06, 2021",13557.83,13635.73,13439.39,13632.84,13632.84,5000710000
^IXIC,"May 05, 2021",13731.13,13753.05,13553.93,13582.42,13582.42,4517100000
^IXIC,"May 04, 2021",13774.51,13795.57,13485.59,13633.5,13633.5,5852850000
^IXIC,"May 03, 2021",14031.77,14042.12,13881.51,13895.12,13895.12,4718850000
^IXIC,"Apr 30, 2021",13970.73,14084.76,13941.63,13962.68,13962.68,4762770000
^IXIC,"Apr 29, 2021",14204.51,14211.57,13952.8,14082.55,14082.55,4854340000
^IXIC,"Apr 28, 2021",14082.78,14133.65,14034.7,14051.03,14051.03,4532050000
^IXIC,"Apr 27, 2021",14170.91,14171.24,14064.28,14090.22,14090.22,4665430000
^IXIC,"Apr 26, 2021",14052.38,14154.03,14019.5,14138.78,14138.78,4479480000
^IXIC,"Apr 23, 2021",13861.37,14062.74,13856.83,14016.81,14016.81,4332500000
^IXIC,"Apr 22, 2021",13952.57,14015.87,13771.04,13818.41,13818.41,4397030000
^IXIC,"Apr 21, 2021",13745.77,13951.35,13706.86,13950.22,13950.22,3967090000
^IXIC,"Apr 20, 2021",13894.46,13927.67,13698.67,13786.27,13786.27,4229410000
^IXIC,"Apr 19, 2021",13984.58,14041.79,13842.57,13914.77,13914.77,4349340000
^IXIC,"Apr 16, 2021",14059.11,14062.5,13977.05,14052.34,14052.34,4414640000
^IXIC,"Apr 15, 2021",13983.23,14049.13,13970.42,14038.76,14038.76,4382620000
^IXIC,"Apr 14, 2021",14004.08,14033.63,13839.04,13857.84,13857.84,4102380000
^IXIC,"Apr 13, 2021",13902.45,14011.51,13902.45,13996.1,13996.1,4200290000
^IXIC,"Apr 12, 2021",13854.44,13877,13783.95,13850,13850,4230160000
^IXIC,"Apr 09, 2021",13787.02,13905.41,13748.35,13900.19,13900.19,3906460000
^IXIC,"Apr 08, 2021",13796.89,13830.14,13758.71,13829.31,13829.31,4133640000
^IXIC,"Apr 07, 2021",13675.3,13733.03,13653.59,13688.84,13688.84,4078990000
^IXIC,"Apr 06, 2021",13681.67,13776.71,13674.28,13698.38,13698.38,4038510000
^IXIC,"Apr 05, 2021",13594.9,13720.58,13582.76,13705.59,13705.59,4439970000
^IXIC,"Apr 01, 2021",13414.32,13487.08,13404.18,13480.11,13480.11,4553470000
^IXIC,"Mar 31, 2021",13122.57,13325.54,13118.38,13246.87,13246.87,4980670000
^IXIC,"Mar 30, 2021",13008.8,13075.75,12922.57,13045.39,13045.39,4685320000
^IXIC,"Mar 29, 2021",13103.97,13143.41,12968.16,13059.65,13059.65,4934000000
^IXIC,"Mar 26, 2021",12996.03,13149.55,12878.72,13138.73,13138.73,5195330000
^IXIC,"Mar 25, 2021",12844.58,13021.86,12786.81,12977.68,12977.68,5608640000
^IXIC,"Mar 24, 2021",13289.24,13292.92,12961.35,12961.89,12961.89,6184470000
^IXIC,"Mar 23, 2021",13381.43,13405.15,13202.43,13227.7,13227.7,5607860000
^IXIC,"Mar 22, 2021",13278.78,13455.64,13278.78,13377.54,13377.54,5302770000
^IXIC,"Mar 19, 2021",13119.9,13252.37,13039.45,13215.24,13215.24,7591530000
^IXIC,"Mar 18, 2021",13349.2,13384.46,13101.92,13116.17,13116.17,5699900000
^IXIC,"Mar 17, 2021",13336.91,13595,13272.69,13525.2,13525.2,5465500000
^IXIC,"Mar 16, 2021",13523.17,13620.71,13397.08,13471.57,13471.57,5463770000
^IXIC,"Mar 15, 2021",13323.47,13460.35,13272.5,13459.71,13459.71,5933440000
^IXIC,"Mar 12, 2021",13222.81,13324.69,13158.72,13319.86,13319.86,5472340000
^IXIC,"Mar 11, 2021",13273.31,13433.62,13246.33,13398.67,13398.67,5956260000
^IXIC,"Mar 10, 2021",13234.73,13277.11,13035.44,13068.83,13068.83,5991730000
^IXIC,"Mar 09, 2021",12923.07,13151.54,12882.49,13073.82,13073.82,6294910000
^IXIC,"Mar 08, 2021",12904.26,13001,12599.23,12609.16,12609.16,5971260000
^IXIC,"Mar 05, 2021",12860.04,12941.21,12397.05,12920.15,12920.15,7696900000
^IXIC,"Mar 04, 2021",12953.99,13068.71,12553.96,12723.47,12723.47,7799710000
^IXIC,"Mar 03, 2021",13336.25,13372.52,12995.07,12997.75,12997.75,5493960000
^IXIC,"Mar 02, 2021",13599.45,13601.33,13352,13358.79,13358.79,4920320000
^IXIC,"Mar 01, 2021",13406.16,13596.59,13362.66,13588.83,13588.83,5047710000
^IXIC,"Feb 26, 2021",13232.9,13368.06,13024.53,13192.35,13192.35,5883880000
symbol,date,open,high,low,close,adjusted_close,volume
^IXIC,"Feb 24, 2021",13400.25,13607.36,13286.59,13597.97,13597.97,5793430000
^IXIC,"Feb 23, 2021",13262.61,13526.09,13003.98,13465.2,13465.2,7482840000
^IXIC,"Feb 22, 2021",13714.2,13757.06,13530.96,13533.05,13533.05,6435100000
^IXIC,"Feb 19, 2021",13929.2,13985.58,13842.6,13874.46,13874.46,6686060000
^IXIC,"Feb 18, 2021",13814.67,13905.96,13714.35,13865.36,13865.36,6454280000
^IXIC,"Feb 17, 2021",13911.65,13976.43,13804.26,13965.49,13965.49,7227140000
^IXIC,"Feb 16, 2021",14152.21,14175.12,13995.45,14047.5,14047.5,7646300000
^IXIC,"Feb 12, 2021",13979.21,14102.04,13937.71,14095.47,14095.47,7352960000
^IXIC,"Feb 11, 2021",14045.21,14058.91,13916.85,14025.77,14025.77,10000200000
^IXIC,"Feb 10, 2021",14093.35,14109.12,13845.47,13972.53,13972.53,10165550000
^IXIC,"Feb 09, 2021",13966.82,14044.95,13966.55,14007.7,14007.7,8658980000
^IXIC,"Feb 08, 2021",13937.06,13987.74,13894.15,13987.64,13987.64,8439940000
^IXIC,"Feb 05, 2021",13824.88,13878.16,13761.66,13856.3,13856.3,6697720000
^IXIC,"Feb 04, 2021",13674.06,13778.42,13631.62,13777.74,13777.74,7218680000
^IXIC,"Feb 03, 2021",13718.31,13723.83,13585.34,13610.54,13610.54,7465240000
^IXIC,"Feb 02, 2021",13543.1,13652.7,13535.86,13612.78,13612.78,7240220000
^IXIC,"Feb 01, 2021",13226.18,13431.46,13132.47,13403.39,13403.39,7014220000
^IXIC,"Jan 29, 2021",13284.72,13322,12985.05,13070.69,13070.69,7809670000
^IXIC,"Jan 28, 2021",13323.29,13507.64,13316.52,13337.16,13337.16,9823150000
^IXIC,"Jan 27, 2021",13486.58,13538.42,13192.91,13270.6,13270.6,11102160000
^IXIC,"Jan 26, 2021",13681.72,13702.69,13603.19,13626.06,13626.06,6781460000
^IXIC,"Jan 25, 2021",13681.21,13728.98,13368.68,13635.99,13635.99,7139410000
^IXIC,"Jan 22, 2021",13474.81,13567.14,13463.66,13543.06,13543.06,5931240000
^IXIC,"Jan 21, 2021",13521.48,13560.35,13454.07,13530.91,13530.91,7183390000
^IXIC,"Jan 20, 2021",13342.55,13486.13,13329.77,13457.25,13457.25,6771630000
^IXIC,"Jan 19, 2021",13132.73,13206.86,13078.7,13197.18,13197.18,6229100000
^IXIC,"Jan 15, 2021",13099.9,13139.83,12949.76,12998.5,12998.5,6402970000
^IXIC,"Jan 14, 2021",13174.75,13220.16,13098.41,13112.64,13112.64,6671090000
^IXIC,"Jan 13, 2021",13088.01,13171.15,13051.06,13128.95,13128.95,7072920000
^IXIC,"Jan 12, 2021",13062.06,13105.04,12963.92,13072.43,13072.43,7181380000
^IXIC,"Jan 11, 2021",13048.78,13138.27,12999.51,13036.43,13036.43,6876420000
^IXIC,"Jan 08, 2021",13160.22,13208.09,13036.55,13201.98,13201.98,7223660000
^IXIC,"Jan 07, 2021",12867.34,13090.91,12867.34,13067.48,13067.48,6777010000
^IXIC,"Jan 06, 2021",12666.15,12909.63,12649.99,12740.79,12740.79,7648340000
^IXIC,"Jan 05, 2021",12665.65,12828.27,12665.65,12818.96,12818.96,6904420000
^IXIC,"Jan 04, 2021",12958.52,12958.72,12543.24,12698.45,12698.45,6546740000
^IXIC,"Dec 31, 2020",12877.09,12902.07,12821.23,12888.28,12888.28,4771390000
^IXIC,"Dec 30, 2020",12906.51,12924.93,12857.76,12870,12870,5292210000
^IXIC,"Dec 29, 2020",12965.39,12973.33,12821.96,12850.22,12850.22,4680780000
^IXIC,"Dec 28, 2020",12914.64,12930.89,12827.45,12899.42,12899.42,5076340000
^IXIC,"Dec 24, 2020",12791.54,12833.55,12767.64,12804.73,12804.73,3305950000
^IXIC,"Dec 23, 2020",12834.94,12841.92,12758.67,12771.11,12771.11,7028650000
^IXIC,"Dec 22, 2020",12785.22,12840.57,12695.31,12807.92,12807.92,5700760000
^IXIC,"Dec 21, 2020",12596.14,12751.27,12525.22,12742.52,12742.52,5156470000
^IXIC,"Dec 18, 2020",12804.93,12809.6,12654.6,12755.64,12755.64,7088670000
^IXIC,"Dec 17, 2020",12730.78,12765.25,12696.35,12764.75,12764.75,4994090000
^IXIC,"Dec 16, 2020",12611.04,12687.32,12566.38,12658.19,12658.19,4561600000
^IXIC,"Dec 15, 2020",12543.26,12596.13,12465.42,12595.06,12595.06,4377950000
^IXIC,"Dec 14, 2020",12447.44,12543,12432.71,12440.04,12440.04,4458140000
^IXIC,"Dec 11, 2020",12336.79,12383.5,12246.77,12377.87,12377.87,4268140000
^IXIC,"Dec 10, 2020",12247.55,12431.56,12214.74,12405.81,12405.81,4470060000
^IXIC,"Dec 09, 2020",12591.69,12607.14,12290.78,12338.95,12338.95,5131720000
^IXIC,"Dec 08, 2020",12503.17,12594.54,12453.21,12582.77,12582.77,4758170000
^IXIC,"Dec 07, 2020",12461,12536.23,12460.55,12519.95,12519.95,4741690000
^IXIC,"Dec 04, 2020",12399.32,12464.23,12376.44,12464.23,12464.23,5044210000
^IXIC,"Dec 03, 2020",12369.26,12439.02,12356.99,12377.18,12377.18,5182100000
