Date,Open,High,Low,Close,Adj Close,Volume
2019-04-12,1293.400024,1293.400024,1289.199951,1290.599976,1290.599976,607.0
2019-04-15,1284.800049,1287.300049,1282.300049,1286.800049,1286.800049,523.0
2019-04-16,1285.199951,1285.199951,1272.199951,1272.599976,1272.599976,643.0
2019-04-17,1273.5,1273.5,1271.599976,1272.199951,1272.199951,308.0
2019-04-18,1270.800049,1273.599976,1270.099976,1271.900024,1271.900024,27.0
2019-04-22,1273.5,1273.5,1273.5,1273.5,1273.5,147.0
2019-04-23,1266.400024,1269.800049,1266.0,1269.300049,1269.300049,206.0
2019-04-24,1268.400024,1275.5,1267.800049,1275.5,1275.5,518.0
2019-04-25,1280.599976,1280.800049,1275.800049,1275.800049,1275.800049,95.0
2019-04-26,1284.900024,1284.900024,1284.900024,1284.900024,1284.900024,804.0
2019-04-29,1284.800049,1284.900024,1277.099976,1278.599976,1278.599976,568.0
2019-04-30,1281.699951,1283.300049,1280.800049,1282.800049,1282.800049,114.0
2019-05-01,1278.699951,1283.300049,1278.699951,1281.400024,1281.400024,70.0
2019-05-02,1269.199951,1270.800049,1266.599976,1269.699951,1269.699951,63.0
2019-05-03,1270.099976,1279.199951,1270.099976,1279.199951,1279.199951,15.0
2019-05-06,1282.199951,1282.199951,1280.300049,1281.699951,1281.699951,12.0
2019-05-07,1280.5,1283.5,1280.5,1283.5,1283.5,8.0
2019-05-08,1279.400024,1279.400024,1279.400024,1279.400024,1279.400024,5.0
2019-05-09,1278.900024,1285.0,1278.800049,1283.5,1283.5,38.0
2019-05-10,1285.400024,1286.5,1283.300049,1285.699951,1285.699951,6.0
2019-05-13,1286.699951,1300.099976,1281.800049,1300.099976,1300.099976,56.0
2019-05-14,1297.800049,1297.800049,1294.699951,1294.699951,1294.699951,6.0
2019-05-15,1296.900024,1296.900024,1296.0,1296.300049,1296.300049,55.0
2019-05-16,1285.199951,1285.400024,1285.0,1285.0,1285.0,3.0
2019-05-17,1280.0,1280.0,1274.5,1274.5,1274.5,1.0
2019-05-20,1276.099976,1276.099976,1276.099976,1276.099976,1276.099976,20.0
2019-05-21,1272.0,1272.0,1272.0,1272.0,1272.0,0.0
2019-05-22,1273.599976,1273.599976,1273.599976,1273.599976,1273.599976,0.0
2019-05-23,1284.800049,1284.800049,1284.800049,1284.800049,1284.800049,0.0
2019-05-24,1283.0,1283.0,1283.0,1283.0,1283.0,9.0
2019-05-28,1276.5,1276.5,1276.5,1276.5,1276.5,0.0
2019-05-29,1280.599976,1280.599976,1280.599976,1280.599976,1280.599976,189694.0
2019-05-30,1279.400024,1288.300049,1273.900024,1287.099976,1287.099976,55573.0
2019-05-31,1287.699951,1306.400024,1287.5,1305.800049,1305.800049,2814.0
2019-06-03,1307.0,1327.800049,1307.0,1322.699951,1322.699951,812.0
2019-06-04,1324.300049,1328.599976,1320.800049,1323.400024,1323.400024,302.0
2019-06-05,1328.900024,1343.300049,1326.300049,1328.300049,1328.300049,622.0
2019-06-06,1330.800049,1338.699951,1326.199951,1337.599976,1337.599976,161.0
2019-06-07,1333.099976,1347.699951,1329.800049,1341.199951,1341.199951,240.0
2019-06-10,1335.800049,1336.5,1324.099976,1324.699951,1324.699951,268.0
2019-06-11,1328.400024,1328.400024,1319.099976,1326.400024,1326.400024,201.0
2019-06-12,1326.900024,1334.5,1326.900024,1331.900024,1331.900024,139.0
2019-06-13,1331.599976,1341.099976,1331.599976,1339.199951,1339.199951,157.0
2019-06-14,1345.400024,1355.400024,1339.300049,1340.099976,1340.099976,914.0
2019-06-17,1339.0,1340.300049,1335.0,1338.699951,1338.699951,76.0
2019-06-18,1349.300049,1349.300049,1341.599976,1346.599976,1346.599976,29.0
2019-06-19,1344.0,1344.599976,1344.0,1344.599976,1344.599976,129.0
2019-06-20,1381.5,1392.900024,1379.5,1392.900024,1392.900024,76.0
2019-06-21,1406.0,1406.0,1390.300049,1396.199951,1396.199951,35.0
2019-06-24,1406.0,1420.599976,1402.099976,1414.300049,1414.300049,125.0
2019-06-25,1418.099976,1433.300049,1414.900024,1414.900024,1414.900024,105.0
2019-06-26,1407.199951,1413.300049,1405.800049,1411.599976,1411.599976,1333.0
2019-06-27,1407.0,1410.800049,1399.800049,1408.400024,1408.400024,437.0
2019-06-28,1408.300049,1422.0,1408.300049,1409.699951,1409.699951,356.0
2019-07-01,1386.599976,1395.800049,1382.800049,1385.599976,1385.599976,214.0
2019-07-02,1391.099976,1418.400024,1390.800049,1404.599976,1404.599976,38.0
2019-07-03,,,,,,
2019-07-05,1418.300049,1418.300049,1390.199951,1396.699951,1396.699951,20.0
2019-07-08,1395.900024,1397.0,1393.599976,1397.0,1397.0,14.0
2019-07-09,1394.5,1397.5,1386.199951,1397.5,1397.5,53.0
2019-07-10,1409.900024,1410.099976,1409.900024,1410.099976,1410.099976,50.0
2019-07-11,1424.0,1424.0,1404.300049,1404.300049,1404.300049,6.0
2019-07-12,1405.599976,1410.099976,1405.599976,1409.900024,1409.900024,8.0
2019-07-15,1414.400024,1415.0,1411.400024,1411.400024,1411.400024,25.0
2019-07-16,1413.599976,1413.699951,1405.0,1409.199951,1409.199951,13.0
2019-07-17,1404.599976,1421.300049,1404.599976,1421.300049,1421.300049,6.0
2019-07-18,1422.300049,1444.199951,1419.5,1426.099976,1426.099976,66.0
2019-07-19,1440.5,1442.0,1425.099976,1425.099976,1425.099976,22.0
2019-07-22,1425.300049,1425.300049,1424.0,1425.300049,1425.300049,1.0
2019-07-23,1418.599976,1421.300049,1416.300049,1420.099976,1420.099976,5.0
2019-07-24,1422.800049,1422.800049,1422.800049,1422.800049,1422.800049,20.0
2019-07-25,1413.900024,1413.900024,1413.900024,1413.900024,1413.900024,4.0
2019-07-26,1422.800049,1423.0,1418.5,1418.5,1418.5,5.0
2019-07-29,1419.599976,1419.599976,1419.599976,1419.599976,1419.599976,224267.0
2019-07-30,1426.300049,1433.900024,1422.099976,1429.699951,1429.699951,73874.0
2019-07-31,1431.300049,1435.800049,1411.199951,1426.099976,1426.099976,3294.0
2019-08-01,1411.300049,1445.199951,1400.900024,1420.900024,1420.900024,2431.0
2019-08-02,1448.0,1448.0,1432.300049,1445.599976,1445.599976,1873.0
2019-08-05,1440.400024,1469.699951,1440.400024,1464.599976,1464.599976,1008.0
2019-08-06,1469.699951,1475.0,1457.699951,1472.400024,1472.400024,460.0
2019-08-07,1473.5,1509.900024,1473.199951,1507.300049,1507.300049,824.0
2019-08-08,1498.400024,1508.5,1492.0,1497.699951,1497.699951,367.0
2019-08-09,1506.199951,1507.5,1495.599976,1496.599976,1496.599976,74.0
2019-08-12,1496.0,1514.900024,1488.099976,1505.300049,1505.300049,257.0
2019-08-13,1510.400024,1531.400024,1483.699951,1502.199951,1502.199951,672.0
2019-08-14,1500.0,1520.5,1497.0,1515.900024,1515.900024,328.0
2019-08-15,1519.800049,1522.699951,1510.599976,1519.599976,1519.599976,87.0
2019-08-16,1524.599976,1524.599976,1504.699951,1512.5,1512.5,1815.0
2019-08-19,1507.199951,1507.599976,1492.900024,1500.400024,1500.400024,205.0
2019-08-20,1497.5,1506.099976,1497.5,1504.599976,1504.599976,486.0
2019-08-21,1504.900024,1505.0,1498.800049,1504.599976,1504.599976,350.0
2019-08-22,1495.099976,1497.300049,1493.800049,1497.300049,1497.300049,686.0
2019-08-23,1493.5,1527.599976,1493.5,1526.599976,1526.599976,983.0
2019-08-26,1543.199951,1543.300049,1524.300049,1526.300049,1526.300049,334.0
2019-08-27,1530.5,1542.099976,1528.5,1541.0,1541.0,166.0
2019-08-28,1538.099976,1538.099976,1537.800049,1537.800049,1537.800049,2756.0
2019-08-29,1537.5,1549.300049,1519.599976,1526.5,1526.5,704.0
2019-08-30,1524.599976,1530.400024,1516.699951,1519.099976,1519.099976,276.0
2019-09-03,1522.900024,1547.300049,1521.0,1545.900024,1545.900024,139.0
2019-09-04,1549.0,1553.199951,1534.800049,1550.300049,1550.300049,46.0
2019-09-05,1551.0,1551.099976,1511.099976,1515.400024,1515.400024,125.0
2019-09-06,1517.300049,1526.0,1504.5,1506.199951,1506.199951,54.0
2019-09-09,1509.0,1513.0,1498.0,1502.199951,1502.199951,69.0
2019-09-10,1498.5,1498.5,1486.900024,1490.300049,1490.300049,23.0
2019-09-11,1491.699951,1496.599976,1490.199951,1494.400024,1494.400024,8.0
2019-09-12,1499.5,1515.400024,1498.699951,1498.699951,1498.699951,27.0
2019-09-13,1490.900024,1490.900024,1486.900024,1490.900024,1490.900024,1.0
2019-09-16,1506.599976,1506.800049,1496.900024,1503.099976,1503.099976,21.0
2019-09-17,1497.900024,1505.099976,1497.900024,1505.099976,1505.099976,3.0
2019-09-18,1508.900024,1509.400024,1489.300049,1507.5,1507.5,8.0
2019-09-19,1496.099976,1502.400024,1496.099976,1498.400024,1498.400024,10.0
2019-09-20,1503.0,1507.300049,1503.0,1507.300049,1507.300049,2.0
2019-09-23,1515.5,1523.699951,1515.5,1523.699951,1523.699951,5.0
2019-09-24,1515.099976,1533.0,1515.099976,1532.099976,1532.099976,25.0
2019-09-25,1527.599976,1527.900024,1504.599976,1504.599976,1504.599976,25.0
2019-09-26,1507.5,1507.5,1507.5,1507.5,1507.5,8178.0
2019-09-27,1504.199951,1506.099976,1485.599976,1499.099976,1499.099976,7827.0
2019-09-30,1495.900024,1495.900024,1463.5,1465.699951,1465.699951,1078.0
2019-10-01,1468.699951,1485.5,1458.300049,1482.0,1482.0,219.0
2019-10-02,1476.599976,1503.699951,1474.099976,1501.0,1501.0,205.0
2019-10-03,1497.400024,1518.199951,1496.599976,1507.099976,1507.099976,1213.0
2019-10-04,1505.599976,1508.699951,1497.099976,1506.199951,1506.199951,233.0
2019-10-07,1504.800049,1505.800049,1489.099976,1497.699951,1497.699951,121.0
2019-10-08,1489.400024,1506.300049,1489.300049,1497.199951,1497.199951,46.0
2019-10-09,1507.699951,1507.699951,1498.400024,1506.099976,1506.099976,120.0
2019-10-10,1511.199951,1511.199951,1490.599976,1494.800049,1494.800049,78.0
2019-10-11,1491.900024,1494.900024,1476.900024,1482.699951,1482.699951,57.0
2019-10-14,1484.400024,1493.5,1481.300049,1491.699951,1491.699951,400.0
2019-10-15,1488.900024,1495.400024,1476.599976,1477.599976,1477.599976,367.0
2019-10-16,1482.0,1488.0,1480.0,1488.0,1488.0,383.0
2019-10-17,1486.199951,1493.199951,1485.800049,1492.300049,1492.300049,271.0
2019-10-18,1487.300049,1489.099976,1486.599976,1488.199951,1488.199951,82.0
2019-10-21,1489.900024,1489.900024,1481.5,1482.400024,1482.400024,72.0
2019-10-22,1483.400024,1483.5,1481.699951,1481.699951,1481.699951,99.0
2019-10-23,1486.400024,1490.300049,1486.400024,1489.900024,1489.900024,67.0
2019-10-24,1490.5,1501.199951,1485.900024,1498.900024,1498.900024,115.0
2019-10-25,1501.400024,1514.300049,1499.0,1499.5,1499.5,93.0
2019-10-28,1504.099976,1504.099976,1490.0,1490.0,1490.0,37.0
2019-10-29,1485.900024,1487.0,1485.900024,1487.0,1487.0,425.0
2019-10-30,1487.199951,1495.400024,1481.0,1493.199951,1493.199951,320.0
2019-10-31,1496.099976,1513.099976,1496.099976,1511.400024,1511.400024,210.0
2019-11-01,1511.0,1511.599976,1503.0,1508.0,1508.0,235.0
2019-11-04,1511.599976,1511.599976,1508.0,1508.0,1508.0,101.0
2019-11-05,1507.099976,1507.099976,1480.800049,1480.800049,1480.800049,31.0
2019-11-06,1483.199951,1491.0,1483.199951,1490.199951,1490.199951,567.0
2019-11-07,1489.099976,1489.099976,1464.199951,1464.199951,1464.199951,581.0
2019-11-08,1469.099976,1469.099976,1461.300049,1461.300049,1461.300049,21.0
2019-11-11,1461.0,1461.0,1449.300049,1455.5,1455.5,22.0
2019-11-12,1454.900024,1454.900024,1447.099976,1452.099976,1452.099976,6.0
2019-11-13,1456.800049,1463.300049,1456.800049,1461.699951,1461.699951,56.0
2019-11-14,1463.800049,1471.800049,1463.699951,1471.800049,1471.800049,83.0
2019-11-15,1469.099976,1469.099976,1467.300049,1467.300049,1467.300049,13.0
2019-11-18,1472.0,1472.0,1469.699951,1470.900024,1470.900024,141.0
2019-11-19,1467.699951,1474.300049,1467.699951,1473.300049,1473.300049,18.0
2019-11-20,1472.599976,1474.5,1467.300049,1473.300049,1473.300049,31.0
2019-11-21,1463.099976,1463.099976,1463.099976,1463.099976,1463.099976,16.0
2019-11-22,1468.599976,1468.599976,1463.099976,1463.099976,1463.099976,19.0
2019-11-25,1457.099976,1457.099976,1455.5,1456.599976,1456.599976,14.0
2019-11-26,1459.800049,1459.800049,1459.800049,1459.800049,1459.800049,346362.0
2019-11-27,1461.099976,1461.900024,1452.0,1453.400024,1453.400024,88364.0
2019-11-29,,,,,,
2019-12-02,1462.800049,1464.400024,1453.300049,1462.300049,1462.300049,2172.0
2019-12-03,1461.599976,1480.400024,1459.5,1478.199951,1478.199951,1460.0
2019-12-04,1477.5,1483.400024,1471.199951,1474.0,1474.0,613.0
2019-12-05,1474.699951,1478.0,1472.300049,1476.900024,1476.900024,907.0
2019-12-06,1475.0,1476.0,1458.199951,1459.099976,1459.099976,899.0
2019-12-09,1458.800049,1464.199951,1458.599976,1459.300049,1459.300049,1461.0
2019-12-10,1460.699951,1467.199951,1460.699951,1462.599976,1462.599976,367.0
2019-12-11,1463.099976,1475.400024,1463.099976,1469.400024,1469.400024,393.0
2019-12-12,1475.099976,1483.900024,1463.699951,1466.699951,1466.699951,955.0
2019-12-13,1463.099976,1475.900024,1463.099976,1475.599976,1475.599976,468.0
2019-12-16,1473.800049,1475.300049,1473.800049,1475.0,1475.0,99.0
2019-12-17,1474.099976,1476.900024,1474.0,1474.599976,1474.599976,410.0
2019-12-18,1472.599976,1472.599976,1472.599976,1472.599976,1472.599976,250.0
2019-12-19,1475.900024,1478.900024,1473.300049,1478.199951,1478.199951,319.0
2019-12-20,1476.699951,1478.099976,1474.699951,1474.699951,1474.699951,118.0
2019-12-23,1482.300049,1482.5,1479.900024,1482.5,1482.5,391.0
2019-12-24,,,,,,
2019-12-26,1505.199951,1512.300049,1505.0,1509.300049,1509.300049,126.0
2019-12-27,1513.800049,1513.800049,1513.800049,1513.800049,1513.800049,839.0
2019-12-30,1512.599976,1515.099976,1510.0,1514.5,1514.5,446.0
2019-12-31,1513.800049,1523.400024,1513.800049,1519.5,1519.5,301.0
2020-01-02,1518.099976,1528.699951,1518.0,1524.5,1524.5,214.0
2020-01-03,1530.099976,1552.699951,1530.099976,1549.199951,1549.199951,107.0
2020-01-06,1580.0,1580.0,1560.400024,1566.199951,1566.199951,416.0
2020-01-07,1558.300049,1576.300049,1558.300049,1571.800049,1571.800049,47.0
2020-01-08,1579.699951,1604.199951,1552.300049,1557.400024,1557.400024,236.0
2020-01-09,1555.699951,1555.699951,1543.300049,1551.699951,1551.699951,54.0
2020-01-10,1551.199951,1558.800049,1545.400024,1557.5,1557.5,16.0
2020-01-13,1557.400024,1558.0,1548.400024,1548.400024,1548.400024,48.0
2020-01-14,1546.699951,1546.699951,1534.900024,1542.400024,1542.400024,32.0
2020-01-15,1548.0,1553.900024,1545.599976,1552.099976,1552.099976,11.0
2020-01-16,1555.699951,1556.099976,1548.5,1549.0,1549.0,98.0
2020-01-17,1554.099976,1558.800049,1553.599976,1558.800049,1558.800049,108.0
2020-01-21,1559.300049,1566.199951,1551.0,1556.400024,1556.400024,45.0
2020-01-22,1549.800049,1557.099976,1549.800049,1555.300049,1555.300049,42.0
2020-01-23,1553.099976,1564.599976,1552.199951,1564.599976,1564.599976,15.0
2020-01-24,1556.300049,1571.099976,1556.300049,1571.099976,1571.099976,43.0
2020-01-27,1584.300049,1584.5,1576.800049,1576.800049,1576.800049,22.0
2020-01-28,1576.400024,1576.400024,1569.199951,1569.199951,1569.199951,3.0
2020-01-29,1569.800049,1569.800049,1569.800049,1569.800049,1569.800049,251274.0
2020-01-30,1576.800049,1585.0,1571.400024,1583.5,1583.5,62336.0
2020-01-31,1573.400024,1589.0,1570.0,1582.900024,1582.900024,1095.0
2020-02-03,1592.900024,1593.300049,1568.199951,1577.199951,1577.199951,1062.0
2020-02-04,1577.699951,1577.699951,1547.800049,1550.400024,1550.400024,978.0
2020-02-05,1553.199951,1560.699951,1547.699951,1557.800049,1557.800049,1305.0
2020-02-06,1553.599976,1565.599976,1551.599976,1565.099976,1565.099976,110.0
2020-02-07,1564.900024,1571.900024,1560.5,1568.599976,1568.599976,431.0
2020-02-10,1569.300049,1574.699951,1568.599976,1574.699951,1574.699951,128.0
2020-02-11,1570.900024,1571.099976,1561.900024,1565.599976,1565.599976,440.0
2020-02-12,1565.199951,1568.699951,1561.0,1567.400024,1567.400024,36.0
2020-02-13,1570.199951,1575.099976,1570.199951,1575.099976,1575.099976,74.0
2020-02-14,1575.800049,1582.699951,1574.800049,1582.699951,1582.699951,68.0
2020-02-18,1579.800049,1604.300049,1579.800049,1600.0,1600.0,310.0
2020-02-19,1600.599976,1610.5,1599.699951,1607.5,1607.5,542.0
2020-02-20,1606.5,1621.0,1603.0,1616.599976,1616.599976,117.0
2020-02-21,1619.300049,1645.0,1619.300049,1644.599976,1644.599976,186.0
2020-02-24,1657.0,1686.599976,1650.0,1672.400024,1672.400024,435.0
2020-02-25,1645.099976,1653.699951,1632.300049,1646.900024,1646.900024,409.0
2020-02-26,1644.0,1648.099976,1636.400024,1640.0,1640.0,1990.0
2020-02-27,1641.099976,1658.0,1638.5,1640.0,1640.0,707.0
2020-02-28,1640.300049,1642.5,1564.099976,1564.099976,1564.099976,289.0
2020-03-02,1583.900024,1608.300049,1574.300049,1592.300049,1592.300049,537.0
2020-03-03,1594.5,1645.300049,1594.0,1642.099976,1642.099976,610.0
2020-03-04,1645.400024,1645.900024,1631.300049,1641.099976,1641.099976,83.0
2020-03-05,1637.300049,1672.900024,1637.199951,1666.400024,1666.400024,154.0
2020-03-06,1670.800049,1686.199951,1647.199951,1670.800049,1670.800049,175.0
2020-03-09,1696.099976,1701.599976,1657.699951,1674.5,1674.5,161.0
2020-03-10,1671.599976,1674.599976,1643.0,1659.099976,1659.099976,48.0
2020-03-11,1656.599976,1666.5,1635.0,1641.400024,1641.400024,47.0
2020-03-12,1637.0,1647.5,1566.400024,1589.300049,1589.300049,256.0
2020-03-13,1574.900024,1589.800049,1513.800049,1515.699951,1515.699951,89.0
2020-03-16,1569.099976,1569.099976,1452.099976,1485.900024,1485.900024,193.0
2020-03-17,1469.300049,1537.699951,1469.300049,1524.900024,1524.900024,122.0
2020-03-18,1537.5,1542.0,1477.300049,1477.300049,1477.300049,333.0
2020-03-19,1481.5,1491.599976,1471.0,1478.599976,1478.599976,262.0
2020-03-20,1483.5,1484.0,1483.5,1484.0,1484.0,14.0
2020-03-23,1505.300049,1567.0,1490.199951,1567.0,1567.0,51.0
2020-03-24,1592.699951,1685.5,1592.699951,1660.199951,1660.199951,442.0
2020-03-25,1676.5,1676.5,1631.099976,1632.300049,1632.300049,476.0
2020-03-26,1660.5,1660.5,1650.099976,1650.099976,1650.099976,3.0
2020-03-27,1623.900024,1623.900024,1623.900024,1623.900024,1623.900024,100638.0
2020-03-30,1641.199951,1652.800049,1607.199951,1622.0,1622.0,16389.0
2020-03-31,1618.699951,1621.0,1576.0,1583.400024,1583.400024,2874.0
2020-04-01,1570.0,1600.0,1570.0,1578.199951,1578.199951,2158.0
2020-04-02,1590.900024,1631.199951,1586.0,1625.699951,1625.699951,1294.0
2020-04-03,1624.5,1636.0,1619.800049,1633.699951,1633.699951,643.0
2020-04-06,1629.099976,1696.699951,1625.900024,1677.0,1677.0,1063.0
2020-04-07,1695.699951,1724.400024,1658.0,1664.800049,1664.800049,1144.0
2020-04-08,1669.699951,1677.0,1662.5,1665.400024,1665.400024,747.0
2020-04-09,1662.699951,1736.199951,1662.699951,1736.199951,1736.199951,825.0
2020-04-13,1722.0,1756.800049,1710.699951,1744.800049,1744.800049,696.0
2020-04-14,1756.800049,1775.0,1739.5,1756.699951,1756.699951,675.0
2020-04-15,1739.400024,1744.900024,1722.699951,1727.199951,1727.199951,642.0
2020-04-16,1731.0,1750.599976,1715.0,1720.400024,1720.400024,162.0
2020-04-17,1715.699951,1725.0,1684.900024,1689.199951,1689.199951,223.0
2020-04-20,1686.0,1701.599976,1680.0,1701.599976,1701.599976,106.0
2020-04-21,1697.0,1707.099976,1659.900024,1678.199951,1678.199951,666.0
2020-04-22,1696.0,1728.699951,1684.800049,1728.699951,1728.699951,453.0
2020-04-23,1734.0,1745.099976,1733.300049,1733.300049,1733.300049,482.0
2020-04-24,1744.0,1744.0,1714.5,1723.5,1723.5,221.0
2020-04-27,1731.900024,1731.900024,1711.900024,1711.900024,1711.900024,169.0
2020-04-28,1716.599976,1716.599976,1707.099976,1710.5,1710.5,1255.0
2020-04-29,1710.0,1713.5,1702.0,1703.400024,1703.400024,373.0
2020-04-30,1719.300049,1719.300049,1680.800049,1684.199951,1684.199951,327.0
2020-05-01,1686.599976,1701.5,1670.5,1694.5,1694.5,337.0
2020-05-04,1702.599976,1709.0,1699.599976,1706.900024,1706.900024,320.0
2020-05-05,1701.5,1704.400024,1697.199951,1704.400024,1704.400024,82.0
2020-05-06,1704.0,1704.0,1684.199951,1684.199951,1684.199951,469.0
2020-05-07,1686.199951,1721.800049,1685.599976,1721.800049,1721.800049,853.0
2020-05-08,1726.199951,1728.900024,1703.800049,1709.900024,1709.900024,330.0
2020-05-11,1702.300049,1704.5,1690.199951,1695.300049,1695.300049,749.0
2020-05-12,1699.300049,1713.099976,1699.300049,1704.400024,1704.400024,324.0
2020-05-13,1702.0,1721.300049,1701.900024,1713.900024,1713.900024,431.0
2020-05-14,1724.300049,1743.099976,1720.5,1738.099976,1738.099976,672.0
2020-05-15,1739.699951,1753.400024,1739.699951,1753.400024,1753.400024,719.0
2020-05-18,1755.699951,1770.5,1731.800049,1731.800049,1731.800049,229.0
2020-05-19,1744.199951,1749.5,1744.199951,1744.199951,1744.199951,167.0
2020-05-20,1751.599976,1752.099976,1745.599976,1750.599976,1750.599976,16.0
2020-05-21,1746.800049,1746.800049,1720.5,1720.5,1720.5,528.0
2020-05-22,1726.599976,1734.599976,1726.599976,1734.599976,1734.599976,6.0
2020-05-26,1726.400024,1726.400024,1704.800049,1704.800049,1704.800049,39.0
2020-05-27,1685.599976,1710.300049,1685.599976,1710.300049,1710.300049,137416.0
2020-05-28,1709.300049,1727.800049,1705.0,1713.300049,1713.300049,23355.0
2020-05-29,1718.800049,1738.300049,1715.099976,1736.900024,1736.900024,1526.0
2020-06-01,1740.400024,1747.0,1727.099976,1737.800049,1737.800049,871.0
2020-06-02,1743.0,1745.5,1721.800049,1725.199951,1725.199951,741.0
2020-06-03,1726.300049,1726.300049,1684.5,1697.800049,1697.800049,2755.0
2020-06-04,1694.5,1718.900024,1694.5,1718.900024,1718.900024,807.0
2020-06-05,1711.800049,1711.800049,1668.599976,1676.199951,1676.199951,1502.0
2020-06-08,1679.099976,1699.400024,1675.900024,1698.300049,1698.300049,587.0
2020-06-09,1694.599976,1720.900024,1692.0,1714.699951,1714.699951,690.0
2020-06-10,1716.099976,1740.800049,1711.900024,1713.300049,1713.300049,718.0
2020-06-11,1737.199951,1744.099976,1720.0,1732.0,1732.0,347.0
2020-06-12,1724.900024,1743.0,1724.900024,1729.300049,1729.300049,318.0
2020-06-15,1730.0,1730.0,1703.300049,1720.300049,1720.300049,188.0
2020-06-16,1726.300049,1729.599976,1722.400024,1729.599976,1729.599976,22.0
2020-06-17,1714.699951,1729.199951,1714.699951,1729.199951,1729.199951,51.0
2020-06-18,1730.5,1734.099976,1717.300049,1724.800049,1724.800049,110.0
2020-06-19,1723.699951,1750.699951,1723.5,1745.900024,1745.900024,1329.0
2020-06-22,1755.199951,1767.599976,1750.5,1756.699951,1756.699951,1356.0
2020-06-23,1755.400024,1776.300049,1754.199951,1772.099976,1772.099976,666.0
2020-06-24,1778.300049,1783.099976,1764.5,1765.800049,1765.800049,961.0
2020-06-25,1761.699951,1764.800049,1759.800049,1762.099976,1762.099976,207.0
2020-06-26,1766.0,1772.5,1764.699951,1772.5,1772.5,640.0
2020-06-29,1779.800049,1780.199951,1774.300049,1774.800049,1774.800049,584.0
2020-06-30,1777.300049,1793.199951,1774.400024,1793.0,1793.0,986.0
2020-07-01,1793.599976,1798.0,1765.800049,1773.199951,1773.199951,331.0
2020-07-02,1773.400024,1784.0,1768.699951,1784.0,1784.0,215.0
2020-07-06,1788.199951,1790.099976,1788.199951,1788.5,1788.5,172.0
2020-07-07,1789.300049,1804.199951,1783.300049,1804.199951,1804.199951,751.0
2020-07-08,1801.5,1817.900024,1801.5,1815.5,1815.5,209.0
2020-07-09,1816.099976,1819.800049,1799.199951,1799.199951,1799.199951,396.0
2020-07-10,1805.5,1805.5,1797.699951,1798.199951,1798.199951,236.0
2020-07-13,1805.0,1811.0,1805.0,1811.0,1811.0,164.0
2020-07-14,1791.0,1811.5,1791.0,1810.599976,1810.599976,339.0
2020-07-15,1806.099976,1813.5,1806.099976,1811.400024,1811.400024,167.0
2020-07-16,1810.900024,1810.900024,1794.300049,1798.699951,1798.699951,146.0
2020-07-17,1798.5,1810.099976,1798.5,1808.300049,1808.300049,24.0
2020-07-20,1807.0,1817.300049,1807.0,1815.900024,1815.900024,89.0
2020-07-21,1822.0,1842.400024,1822.0,1842.400024,1842.400024,117.0
2020-07-22,1858.099976,1867.0,1854.699951,1864.099976,1864.099976,213.0
